"","lsoacode","z"
"7391","E01007588",-1.35320595127642
"7392","E01007589",-2.28844056954655
"7393","E01007590",0.753507689901625
"7394","E01007591",0.108761316922102
"7395","E01007592",3.18963098680452
"7396","E01007593",1.84961378199917
"7397","E01007594",-3.20954680314287
"7398","E01007595",1.09720070318456
"7399","E01007596",-3.03893592818296
"7400","E01007597",5.03721828183828
"7401","E01007598",-2.55111982727198
"7402","E01007599",-3.49568565511677
"7403","E01007600",-3.95635454593118
"7404","E01007601",-3.11050969877631
"7405","E01007602",-3.66446764854923
"7406","E01007603",-3.01033827579916
"7407","E01007604",-2.57129478240345
"7408","E01007605",-2.61590509548749
"7409","E01007606",-3.77381386972907
"7410","E01007607",0.19951265653338
"7411","E01007608",-0.370869695886466
"7412","E01007609",-1.10644376383359
"7413","E01007610",-3.18924248935045
"7414","E01007611",-1.56089341180533
"7415","E01007612",-2.82443707945931
"7416","E01007613",-2.95609451661621
"7417","E01007614",-3.66395378640341
"7418","E01007615",-1.6446680748343
"7419","E01007616",-2.92246915135533
"7420","E01007617",-4.1557257726633
"7421","E01007618",-3.47759831436253
"7422","E01007619",-4.21218509630287
"7423","E01007620",-3.26195603885956
"7424","E01007621",-2.83221131859285
"7425","E01007622",-2.90484204760633
"7426","E01007623",-0.566089386072046
"7427","E01007624",-3.40055976784545
"7428","E01007625",-2.89961059413789
"7429","E01007626",4.10143260689818
"7430","E01007627",3.00499589072685
"7431","E01007628",3.69209049527249
"7432","E01007629",6.55565930971608
"7433","E01007630",-2.26360478679366
"7434","E01007631",-3.88851576913194
"7435","E01007632",0.260330879694267
"7436","E01007633",1.67258591192691
"7437","E01007634",3.2268610755906
"7438","E01007635",-0.052624070554204
"7439","E01007636",1.57596573939334
"7440","E01007637",-0.94533680870584
"7441","E01007638",2.01463905208533
"7442","E01007639",1.06003137582027
"7443","E01007640",-2.91376831254733
"7444","E01007641",-0.414500846643252
"7445","E01007642",2.31221138405558
"7446","E01007643",5.24812444951681
"7447","E01007644",-0.677547630316282
"7448","E01007645",7.16098353901732
"7449","E01007646",0.403776857058408
"7450","E01007647",0.423775361072805
"7451","E01007648",7.54335362650552
"7452","E01007649",-1.00747815948952
"7453","E01007650",-0.279522122025924
"7454","E01007651",2.61519381167961
"7455","E01007652",3.93025888545385
"7456","E01007653",0.152818013884661
"7457","E01007654",2.68404523328332
"7458","E01007655",6.76346852779918
"7459","E01007656",1.43425322503292
"7460","E01007657",-2.86799841242509
"7461","E01007658",-3.30354107730502
"7462","E01007659",-2.57995440631151
"7463","E01007660",-3.12623758528874
"7464","E01007661",-3.09501871693531
"7465","E01007662",3.11388467113715
"7466","E01007663",-3.96485139031837
"7467","E01007664",-3.26907903679079
"7468","E01007665",-2.68159639321719
"7469","E01007666",-2.82531157338434
"7470","E01007667",-0.819395119870674
"7471","E01007668",3.87808843921402
"7472","E01007669",-2.44529658655863
"7473","E01007670",-3.49308861598331
"7474","E01007671",-2.90748475870305
"7475","E01007672",-3.68937654747711
"7476","E01007673",1.41019079284321
"7477","E01007674",-3.65820266424219
"7478","E01007675",-0.157547522351068
"7479","E01007676",0.770745730455824
"7480","E01007677",5.71255368834102
"7481","E01007678",-2.44118524652339
"7482","E01007679",1.02845966769502
"7483","E01007680",2.44211459196286
"7484","E01007681",-2.29563275995027
"7485","E01007682",-1.03866317073589
"7486","E01007683",-2.48098791023592
"7487","E01007684",-2.58637696871159
"7488","E01007685",-3.43948619479912
"7489","E01007686",-2.28986871581945
"7490","E01007687",-1.75678376211197
"7491","E01007688",-0.0277303474790985
"7492","E01007689",-2.08878575679099
"7493","E01007690",-3.75438947791368
"7494","E01007691",-3.39192487986285
"7495","E01007692",-2.38103959457972
"7496","E01007693",-0.649559201711509
"7497","E01007694",1.95676028828271
"7498","E01007695",-2.43249468603847
"7499","E01007696",-1.71180657320882
"7500","E01007697",2.26928642740452
"7501","E01007698",-1.71149321606997
"7502","E01007699",0.0848950533186566
"7503","E01007700",-1.65352087004501
"7504","E01007701",1.6417354266731
"7505","E01007702",1.12879254584756
"7506","E01007703",-2.56221483950811
"7507","E01007704",-0.106075723137196
"7508","E01007705",-2.76897067563401
"7509","E01007706",-2.06285455039275
"7510","E01007707",-2.73304585808892
"7511","E01007708",2.57027529796055
"7512","E01007709",-3.49515692059731
"7513","E01007710",-3.54335696887173
"7514","E01007711",-2.76400000088037
"7515","E01007712",-2.32878758070121
"7516","E01007713",-3.96250090880871
"7517","E01007714",6.28389448391334
"7518","E01007715",8.01065800367751
"7519","E01007716",7.53098017256857
"7520","E01007717",2.25881987299502
"7521","E01007718",4.07494437980599
"7522","E01007719",4.68857763362729
"7523","E01007720",-0.330066658482046
"7524","E01007721",4.20624183988181
"7525","E01007723",3.03427193463343
"7526","E01007724",-2.23223528576708
"7527","E01007725",-2.65831357539813
"7528","E01007726",3.09508963852655
"7529","E01007727",2.95094606769974
"7530","E01007728",-1.69152715702432
"7531","E01007729",4.68478586519481
"7532","E01007730",3.3325163137679
"7533","E01007731",-1.03011892075482
"7534","E01007732",2.57525017603237
"7535","E01007733",1.9857535903383
"7536","E01007734",4.27129285077928
"7537","E01007735",5.552296037148
"7538","E01007736",6.24656015312273
"7539","E01007737",8.09213696868443
"7540","E01007738",4.84727042789568
"7541","E01007739",4.09692892227926
"7542","E01007740",1.93376027366039
"7543","E01007741",-2.74548815916981
"7544","E01007742",-1.21389645996831
"7545","E01007743",-3.17026599613217
"7546","E01007744",0.0428750629998962
"7547","E01007745",1.80214667744917
"7548","E01007746",-0.868324606934037
"7549","E01007747",0.932322387696208
"7550","E01007748",-2.5267598846816
"7551","E01007749",-3.13431415843929
"7552","E01007750",-2.53551491400191
"7553","E01007751",-0.908387803748452
"7554","E01007752",-3.24553713473402
"7555","E01007753",-1.81192866518433
"7556","E01007754",-3.0293245880436
"7557","E01007755",-3.50581738119671
"7558","E01007756",-3.21185362527088
"7559","E01007757",-1.91576514160339
"7560","E01007758",1.59287315994842
"7561","E01007759",1.85960752930139
"7562","E01007760",5.49070815706175
"7563","E01007761",0.867960423617897
"7564","E01007762",-0.959824999677016
"7565","E01007763",3.76319908501616
"7566","E01007764",7.05714079893902
"7567","E01007765",0.534659431122822
"7568","E01007766",3.06327338916304
"7569","E01007767",2.65590497988608
"7570","E01007768",6.98641317630613
"7571","E01007769",9.4604470542315
"7572","E01007770",2.68195168649383
"7573","E01007771",-1.90068185997394
"7574","E01007772",1.05589118292777
"7575","E01007773",1.67937130110718
"7576","E01007774",1.61717478219964
"7577","E01007775",4.7824490822758
"7578","E01007776",0.813474597024888
"7579","E01007777",0.196659227535659
"7580","E01007778",-2.29704279376689
"7581","E01007779",3.367980009868
"7582","E01007780",-0.715047848017779
"7583","E01007781",1.1031180828479
"7584","E01007782",1.56148035351309
"7585","E01007783",2.67662264852611
"7586","E01007784",2.60066027434844
"7587","E01007785",-1.00828049233946
"7588","E01007786",-2.88835659089026
"7589","E01007787",-2.10316094228633
"7590","E01007788",-1.76912607600618
"7591","E01007789",1.04638791239218
"7592","E01007790",5.00312293753549
"7593","E01007791",2.04965884275916
"7594","E01007792",-3.37865871255853
"7595","E01007793",-0.364021623821824
"7596","E01007794",2.67640281668418
"7597","E01007795",-3.44576263728015
"7598","E01007796",3.60365265887288
"7599","E01007797",0.182967504388079
"7600","E01007798",-3.48844407771324
"7601","E01007799",0.503796607778802
"7602","E01007800",1.1819653441359
"7603","E01007801",-3.2895453276291
"7604","E01007802",-3.05542372790477
"7605","E01007803",-0.644926221102883
"7606","E01007804",2.72792818695803
"7607","E01007805",4.38438326934866
"7608","E01007806",3.35883877505973
"7609","E01007807",1.1977128489939
"7610","E01007808",-4.03891463059143
"7611","E01007809",2.90852388398211
"7612","E01007810",-1.01479042162577
"7613","E01007811",-2.82617469146345
"7614","E01007812",0.60982663314215
"7615","E01007813",-1.37128306693641
"7616","E01007814",-2.80727552015011
"7617","E01007815",1.78448107253765
"7618","E01007816",-0.179671184813233
"7619","E01007817",-0.127087031823185
"7620","E01007818",-2.73444738923503
"7621","E01007819",-1.91967675914514
"7622","E01007820",0.565848373738989
"7623","E01007821",0.204768969750269
"7624","E01007822",3.20496151710189
"7625","E01007823",-0.309997322815155
"7626","E01007824",-3.7818788858606
"7627","E01007825",-4.00832111931059
"7628","E01007826",-4.01176554703009
"7629","E01007827",-2.34417693479509
"7630","E01007828",-0.260316401431493
"7631","E01007829",-1.23276362306496
"7632","E01007830",-1.6214610921843
"7633","E01007831",-1.56000701945262
"7634","E01007832",-1.82489069679587
"7635","E01007833",-1.70333122721301
"7636","E01007834",-1.85969522515864
"7637","E01007835",-2.18255484591753
"7638","E01007836",-1.58439670745867
"7639","E01007838",-1.4500986006682
"7640","E01007839",-2.69267379224003
"7641","E01007841",-2.59423746513266
"7642","E01007842",-0.324036132445305
"7643","E01007843",3.13101775312418
"7644","E01007846",-2.10445250806415
"7645","E01007847",1.88044181980192
"7646","E01007848",5.18945810496301
"7647","E01007849",3.89580292689099
"7648","E01007850",-1.59346668635854
"7649","E01007851",4.63813827656446
"7650","E01007852",-0.498221321231586
"7651","E01007853",-0.799162792963961
"7652","E01007854",2.39675583535067
"7653","E01007855",2.52141152826787
"7654","E01007856",2.9146602543596
"7655","E01007857",4.05905362108034
"7656","E01007858",-1.58074823866572
"7657","E01007859",1.0327508809169
"7658","E01007860",1.83108589898409
"7659","E01007861",-3.70373015900731
"7660","E01007862",0.121238806764921
"7661","E01007863",-0.567391382770244
"7662","E01007864",0.923230961143459
"7663","E01007865",-2.1746691281726
"7664","E01007866",0.518191501063615
"7665","E01007867",1.51338099752239
"7666","E01007868",-0.538902882204316
"7667","E01007869",4.82992490656994
"7668","E01007870",4.01299593779062
"7669","E01007871",4.377258023203
"7670","E01007872",2.67969995239797
"7671","E01007873",7.68139701317898
"7672","E01007874",9.09851115676595
"7673","E01007875",9.51694777667818
"7674","E01007877",6.04023055429888
"7675","E01007878",7.87499815043994
"7676","E01007879",3.40309094371966
"7677","E01007881",1.88337127212663
"7678","E01007882",1.7508821035193
"7679","E01007883",7.33070052264769
"7680","E01007885",6.51618345807528
"7681","E01007886",6.03207491265621
"7682","E01007887",-1.51316514227114
"7683","E01007888",-3.96343637539894
"7684","E01007889",-3.27730032476728
"7685","E01007890",-3.73063789326745
"7686","E01007891",-3.70464862092836
"7687","E01007892",3.04338237779414
"7688","E01007893",-3.5474738716695
"7689","E01007894",-1.7632644766817
"7690","E01007895",0.0362295896074307
"7691","E01007896",-3.80562155451241
"7692","E01007897",-3.51042643019886
"7693","E01007898",-3.23095278052994
"7694","E01007899",-3.99744358044197
"7695","E01007900",0.270775737691083
"7696","E01007901",3.8370545781831
"7697","E01007902",6.63247817814705
"7698","E01007903",3.21154254605194
"7699","E01007904",6.21283436147504
"7700","E01007905",9.21639486633189
"7701","E01007906",6.72833534219893
"7702","E01007907",-0.038802441173886
"7703","E01007908",-1.54884018993128
"7704","E01007909",-1.31164127211867
"7705","E01007910",1.66323196280148
"7706","E01007911",-3.41057799597531
"7707","E01007912",-1.20532692025376
"7708","E01007913",6.88410147398671
"7709","E01007914",6.87283747834344
"7710","E01007915",-4.07767009483779
"7711","E01007916",6.11092052080238
"7712","E01007917",-1.99174078354477
"7713","E01007918",-1.60338043539687
"7714","E01007919",4.79671003803875
"7715","E01007920",-3.8576568486119
"7716","E01007921",-2.72787212193468
"7717","E01007922",-3.95456122416967
"7718","E01007923",-2.80589074221173
"7719","E01007924",-1.46222084216589
"7720","E01007925",-2.82458208422222
"7721","E01007926",-3.9258215429319
"7722","E01007927",-3.82138993845055
"7723","E01007928",-3.73640363360306
"7724","E01007929",-3.63495854163593
"7725","E01007930",-4.24016105213497
"7726","E01007931",-3.48919722412009
"7727","E01007932",-3.43327218979217
"7728","E01007933",-4.40947659426199
"7729","E01007934",-2.6914964683652
"7730","E01007935",-1.89977613775797
"7731","E01007936",-1.80967193361387
"7732","E01007937",-3.2329423204869
"7733","E01007938",-4.08859282209367
"7734","E01007939",-2.91621332348547
"7735","E01007940",7.13487985288424
"7736","E01007941",3.7257693898346
"7737","E01007942",3.56930963726754
"7738","E01007943",6.20717010422746
"7739","E01007944",9.68282697826932
"7740","E01007945",4.11308275396382
"7741","E01007946",5.53990165073936
"7742","E01007947",7.43381556544039
"7743","E01007948",7.68305800064959
"7744","E01007949",3.81778202561992
"7745","E01007950",3.46393557145654
"7746","E01007951",-1.77369981647638
"7747","E01007952",-3.60180782604874
"7748","E01007953",-0.371586928925024
"7749","E01007954",-3.79591562298818
"7750","E01007955",-3.61768787001636
"7751","E01007956",-3.81753257709125
"7752","E01007957",-3.804733562475
"7753","E01007958",-3.56577867931881
"7754","E01007959",-4.10239931758667
"7755","E01007960",-0.723364616693599
"7756","E01007961",-3.35194600262645
"7757","E01007962",1.05400035837793
"7758","E01007963",0.588142267946449
"7759","E01007964",0.532688915094459
"7760","E01007965",2.92129768190581
"7761","E01007966",-0.421948392275241
"7762","E01007967",2.09406936506282
"7763","E01007968",2.79834890150765
"7764","E01007969",0.554842211658082
"7765","E01007970",5.40708500909728
"7766","E01007971",0.676891468181519
"7767","E01007972",-3.18411078626593
"7768","E01007973",-2.64284540492485
"7769","E01007974",-2.34614123827639
"7770","E01007975",2.73635464179109
"7771","E01007976",0.817548650476451
"7772","E01007977",5.9909386342251
"7773","E01007978",1.44366450106375
"7774","E01007979",7.47262220741356
"7775","E01007980",0.240943026953947
"7776","E01007981",-0.872198189446571
"7777","E01007982",2.91382386086636
"7778","E01007983",-1.25369799224376
"7779","E01007984",-3.43094330807461
"7780","E01007985",-1.99607503441799
"7781","E01007986",-1.66915950412081
"7782","E01007987",-2.11824838871182
"7783","E01007988",-2.31246764613753
"7784","E01007989",-1.66733227749686
"7785","E01007990",-0.690633296874406
"7786","E01007991",1.67462129604558
"7787","E01007992",-1.7328921043514
"7788","E01007993",1.03500646711506
"7789","E01007994",-2.38669568443733
"7790","E01007995",-0.296486271532461
"7791","E01007996",-0.424331920689138
"7792","E01007997",-2.73462266320311
"7793","E01007998",3.92259500824601
"7794","E01007999",-2.53280733482153
"7795","E01008000",-0.42468975432761
"7796","E01008001",-0.456542036962293
"7797","E01008002",-2.73566904242831
"7798","E01008003",-1.46333452741931
"7799","E01008004",0.640844524320392
"7800","E01008005",-2.1631929217174
"7801","E01008006",-1.87886125109523
"7802","E01008007",3.99338417613722
"7803","E01008008",3.22659877572048
"7804","E01008009",6.91054287053504
"7805","E01008010",1.70102927528477
"7806","E01008011",6.64900181294086
"7807","E01008012",6.31815156454801
"7808","E01008013",4.29673597908409
"7809","E01008014",1.96148678151329
"7810","E01008015",4.53922069605223
"7811","E01008016",0.938078066539813
"7812","E01008017",5.34135238564112
"7813","E01008018",3.99657550462634
"7814","E01008019",1.0754980130985
"7815","E01008020",-1.56979645444466
"7816","E01008021",-4.14059329997108
"7817","E01008022",6.899946734655
"7818","E01008023",-3.33753758591794
"7819","E01008024",-1.48636100920295
"7820","E01008025",-1.25280170076091
"7821","E01008027",0.678490174727704
"7822","E01008028",0.139738241848856
"7823","E01008029",2.18159762420944
"7824","E01008030",-2.21081533860236
"7825","E01008031",-0.468638275806823
"7826","E01008032",0.985999666615026
"7827","E01008033",-2.16977003828502
"7828","E01008034",-0.423131556958045
"7829","E01008035",-4.27947580078323
"7830","E01008036",-3.37918034996225
"7831","E01008037",1.79414799275799
"7832","E01008038",-3.35339112963403
"7833","E01008039",-2.69178527425693
"7834","E01008040",-1.5341694606722
"7835","E01008041",-3.13511954103038
"7836","E01008042",1.53029126469077
"7837","E01008043",-3.01349856650795
"7838","E01008044",-2.8786934914799
"7839","E01008045",-0.115076356481242
"7840","E01008046",-0.0702571828428826
"7841","E01008047",0.243492768557121
"7842","E01008048",0.163665979581051
"7843","E01008049",-0.260880087214392
"7844","E01008050",-0.457830875519195
"7845","E01008051",0.884020504829185
"7846","E01008052",-0.366989966929598
"7847","E01008053",2.21975263729589
"7848","E01008054",3.91159336850864
"7849","E01008055",4.2931376961763
"7850","E01008056",0.908610331250988
"7851","E01008057",3.10293079993228
"7852","E01008058",-1.26733899598564
"7853","E01008059",3.39094528501218
"7854","E01008060",3.80183261292657
"7855","E01008061",3.82406075526594
"7856","E01008062",7.78346641002019
"7857","E01008063",1.73477090712504
"7858","E01008064",-0.0466920454256437
"7859","E01008065",8.61969195890878
"7860","E01008066",0.941207850895944
"7861","E01008067",3.04248963163855
"7862","E01008068",6.49206014909572
"7863","E01008069",0.399221301901522
"7864","E01008072",3.96766609622244
"7865","E01008073",2.53903707118518
"7866","E01008074",-0.977427518073953
"7867","E01008075",7.2651329766416
"7868","E01008076",4.37858775293079
"7869","E01008077",2.59075036148192
"7870","E01008078",-2.21131210023676
"7871","E01008079",-3.41385466020594
"7872","E01008080",-0.181661476022533
"7873","E01008081",4.36717122755038
"7874","E01008082",4.64500191674022
"7875","E01008083",5.10228891246019
"7876","E01008084",6.71627158759935
"7877","E01008085",4.33518288875939
"7878","E01008086",2.57825404787648
"7879","E01008087",-2.23547212729734
"7880","E01008088",-1.05676460119584
"7881","E01008089",3.78420624373736
"7882","E01008090",5.3045764013293
"7883","E01008091",-1.18666183131213
"7884","E01008092",5.44602962160359
"7885","E01008093",0.648085770705705
"7886","E01008094",3.52054427735228
"7887","E01008095",4.16311888867003
"7888","E01008096",5.0387292356567
"7889","E01008097",6.49734285619917
"7890","E01008098",6.25952286109046
"7891","E01008099",0.30010662594449
"7892","E01008100",6.19345619307048
"7893","E01008101",2.96114772201938
"7894","E01008102",5.64967581639746
"7895","E01008103",5.63463405950346
"7896","E01008104",2.02510945615605
"7897","E01008105",4.24842059833381
"7898","E01008107",6.34858060543348
"7899","E01008108",4.44353097025281
"7900","E01008109",5.15935989649214
"7901","E01008111",1.5097053004012
"7902","E01008112",5.89507804920199
"7903","E01008113",2.11495164836845
"7904","E01008114",8.81924230375015
"7905","E01008115",4.42973712587678
"7906","E01008116",4.23513539293851
"7907","E01008117",5.06118044186913
"7908","E01008118",4.09309295397526
"7909","E01008119",3.97522797147714
"7910","E01008122",6.51882497429968
"7911","E01008123",3.39884383909684
"7912","E01008124",7.47672338623199
"7913","E01008125",1.40672586000243
"7914","E01008126",-3.1286209396932
"7915","E01008128",-3.01768486672357
"7916","E01008129",-2.8425600155069
"7917","E01008130",-2.20386682602073
"7918","E01008131",-2.83791611895526
"7919","E01008132",-4.18123708356998
"7920","E01008133",-1.56191402484493
"7921","E01008134",-1.8236010787462
"7922","E01008135",-2.62260327271018
"7923","E01008136",-0.673311085932632
"7924","E01008137",-3.74548647774096
"7925","E01008138",1.0110869192555
"7926","E01008139",-0.723212712729024
"7927","E01008140",-1.26966533365051
"7928","E01008141",-3.16261857466431
"7929","E01008142",-0.408423077739101
"7930","E01008143",-0.736670291377665
"7931","E01008144",-0.955392829435328
"7932","E01008145",1.52395270493919
"7933","E01008146",-4.22352632051567
"7934","E01008147",-3.48225650152011
"7935","E01008148",-0.574931507047778
"7936","E01008149",-3.09926566446583
"7937","E01008150",-0.766883395096713
"7938","E01008151",0.109163396856331
"7939","E01008152",-2.05130377924228
"7940","E01008153",0.140928520639508
"7941","E01008154",-0.870265278620201
"7942","E01008155",0.173477943350193
"7943","E01008156",-3.01439414522242
"7944","E01008157",3.45702791639662
"7945","E01008158",0.384801607421295
"7946","E01008159",-1.45828627772393
"7947","E01008160",-1.23676488221512
"7948","E01008161",0.184709610224126
"7949","E01008162",2.18472193538014
"7950","E01008163",3.61472751939726
"7951","E01008164",5.13322259800594
"7952","E01008165",4.31987294536319
"7953","E01008166",6.95829701839303
"7954","E01008167",2.7682373889878
"7955","E01008168",3.62814965772105
"7956","E01008169",5.33881194627093
"7957","E01008170",3.70989754837184
"7958","E01008171",4.22227697409716
"7959","E01008172",-1.0326563579715
"7960","E01008173",2.82840858359143
"7961","E01008174",0.675040892472709
"7962","E01008175",0.484054454582156
"7963","E01008176",-2.26454408510773
"7964","E01008177",-0.864518610355725
"7965","E01008178",1.16616666788032
"7966","E01008179",-0.75680139572428
"7967","E01008180",4.50647384322204
"7968","E01008181",-2.4317780369996
"7969","E01008182",1.79423350266561
"7970","E01008183",0.453843630839439
"7971","E01008184",-3.29993260228196
"7972","E01008185",2.21777872255276
"7973","E01008186",1.80602145643383
"7974","E01008187",1.27976557182995
"7975","E01008188",-2.11498097674721
"7976","E01008189",3.28556034305391
"7977","E01008190",-2.58974197021833
"7978","E01008191",3.73665734043543
"7979","E01008192",1.81355698041651
"7980","E01008193",-3.10658482378965
"7981","E01008194",-3.24168242008199
"7982","E01008195",-1.018421228753
"7983","E01008196",-1.40842397861289
"7984","E01008197",-2.27306464462051
"7985","E01008198",0.6630968392039
"7986","E01008199",-1.89968977285645
"7987","E01008200",-3.50804510841754
"7988","E01008201",5.61760222932347
"7989","E01008202",1.73366346325406
"7990","E01008203",4.64711063978325
"7991","E01008204",5.29429532505221
"7992","E01008205",-1.87361687168817
"7993","E01008206",-1.05808813642943
"7994","E01008207",-2.55144719243337
"7995","E01008208",1.14172202743346
"7996","E01008209",1.50637782863417
"7997","E01008210",3.39823058499469
"7998","E01008211",-0.471702626198395
"7999","E01008212",4.67550500308005
"8000","E01008213",0.746356312256062
"8001","E01008214",6.3172025954884
"8002","E01008215",7.14717900329966
"8003","E01008216",4.33190941067154
"8004","E01008217",1.99383078492593
"8005","E01008218",4.42947721176834
"8006","E01008219",0.46650654250461
"8007","E01008220",7.1626534156106
"8008","E01008221",3.54012005455667
"8009","E01008222",0.922639622793507
"8010","E01008223",3.88480018430892
"8011","E01008224",-1.48114232950904
"8012","E01008225",-0.706582224735127
"8013","E01008226",0.741830987713698
"8014","E01008227",7.42221020104349
"8015","E01008228",3.72115238443535
"8016","E01008229",-1.11094897168527
"8017","E01008230",1.04692496327698
"8018","E01008231",3.4938840779074
"8019","E01008232",3.53356589109948
"8020","E01008233",-2.7148754062853
"8021","E01008234",-2.04354611537107
"8022","E01008235",-3.33928159971738
"8023","E01008236",0.0632727974882871
"8024","E01008237",-3.74594734437121
"8025","E01008238",-2.67499216857224
"8026","E01008239",-2.75613962618378
"8027","E01008240",0.467346748019702
"8028","E01008241",1.30543001496472
"8029","E01008242",2.43851610804297
"8030","E01008243",-1.18655366710003
"8031","E01008244",1.61774319337018
"8032","E01008245",-2.50123399336415
"8033","E01008246",0.432029932948408
"8034","E01008247",1.38324779849474
"8035","E01008248",-3.12477234334816
"8036","E01008249",-2.46179219233969
"8037","E01008250",-0.739126907335689
"8038","E01008251",2.11295140096793
"8039","E01008252",4.56047384763422
"8040","E01008253",5.14128693074699
"8041","E01008254",3.65003585644582
"8042","E01008255",0.911083060345801
"8043","E01008256",-1.10447114107107
"8044","E01008257",4.54261117884759
"8045","E01008258",4.3634993969246
"8046","E01008259",6.41747311608665
"8047","E01008260",-3.4599841357347
"8048","E01008261",2.64792394196148
"8049","E01008262",1.81562157079765
"8050","E01008263",2.68657617754893
"8051","E01008264",-3.67388057354738
"8052","E01008265",0.718842617148497
"8053","E01008266",-1.54901722580025
"8054","E01008267",-1.56236577061694
"8055","E01008268",-1.77755479646627
"8056","E01008269",-3.75692814056759
"8057","E01008270",-3.84831333805661
"8058","E01008271",-3.63799427616164
"8059","E01008272",-2.70588568989748
"8060","E01008273",-1.90681263762481
"8061","E01008274",0.52720427259457
"8062","E01008275",-3.59821136426063
"8063","E01008276",0.754493001188873
"8064","E01008277",-0.482719865366145
"8065","E01008278",-3.38750298474718
"8066","E01008279",-2.57174737836209
"8067","E01008280",2.40126244933974
"8068","E01008281",2.13521041651168
"8069","E01008282",3.45839283573645
"8070","E01008283",-3.34991614824897
"8071","E01008284",-1.07444435633544
"8072","E01008285",3.41211041027203
"8073","E01008286",0.599819332839588
"8074","E01008287",-1.89941456147776
"8075","E01008288",1.26210174754802
"8076","E01008289",5.10316024654051
"8077","E01008290",4.87260916351569
"8078","E01008291",9.70990663830568
"8079","E01008292",-2.74296765182255
"8080","E01008293",-1.29315887980548
"8081","E01008294",-2.29976349645969
"8082","E01008295",3.6337447992344
"8083","E01008296",1.76159662105398
"8084","E01008297",5.18853466917601
"8085","E01008298",0.554639605091237
"8086","E01008299",3.45585698785354
"8087","E01008300",2.55327623055705
"8088","E01008301",2.52005894709581
"8089","E01008302",5.19143959123404
"8090","E01008303",6.34402299553226
"8091","E01008304",8.02041094379103
"8092","E01008305",7.10757559875196
"8093","E01008306",-0.810047041135104
"8094","E01008307",1.76621088061704
"8095","E01008308",0.482208898612622
"8096","E01008309",-4.01128906411386
"8097","E01008311",-3.31106299374791
"8098","E01008312",-1.92390229573388
"8099","E01008313",-1.7462011612346
"8100","E01008314",-1.76025324154259
"8101","E01008315",-1.15345627015808
"8102","E01008316",-3.18247873782378
"8103","E01008317",-3.12933920187273
"8104","E01008318",2.71534320823704
"8105","E01008319",-4.38078094603568
"8106","E01008320",-1.49337060935999
"8107","E01008321",-2.22925686158383
"8108","E01008322",-2.39414313325811
"8109","E01008323",-0.414173499460022
"8110","E01008324",3.42479332250205
"8111","E01008325",3.5508144549252
"8112","E01008326",-2.19772161972207
"8113","E01008327",5.44083832469915
"8114","E01008328",-3.36510349982206
"8115","E01008329",0.184012596690278
"8116","E01008330",3.7969298980305
"8117","E01008331",9.0350192216854
"8118","E01008332",9.97678614086835
"8119","E01008333",4.96993498752308
"8120","E01008334",5.11697789852458
"8121","E01008335",5.38808583573752
"8122","E01008336",2.92897795552278
"8123","E01008337",4.18952064647198
"8124","E01008338",1.12669690939126
"8125","E01008339",3.57902235449916
"8126","E01008340",6.55801904899
"8127","E01008341",2.35970038008572
"8128","E01008342",-1.49127892926249
"8129","E01008343",-0.442870011533175
"8130","E01008344",0.502136485597341
"8131","E01008345",4.59835366222185
"8132","E01008346",1.32785164399329
"8133","E01008347",-0.627863377416959
"8134","E01008348",4.21907167147806
"8135","E01008349",2.41938343700364
"8136","E01008350",1.2285056297802
"8137","E01008351",-2.05498540824831
"8138","E01008352",0.378567967033554
"8139","E01008353",0.952917152260267
"8140","E01008354",0.0120664224915932
"8141","E01008355",-0.992170609800026
"8142","E01008356",-1.18899060488157
"8143","E01008357",-3.36140092054864
"8144","E01008358",1.66512130866152
"8145","E01008359",2.35324721933281
"8146","E01008360",1.59581643576494
"8147","E01008361",3.24972436941267
"8148","E01008362",3.12300861409872
"8149","E01008363",-0.926442638533376
"8150","E01008364",1.22880379562593
"8151","E01008365",-2.59679849815365
"8152","E01008366",-0.158833738035115
"8153","E01008367",0.956710355788878
"8154","E01008368",0.0136626002972275
"8155","E01008369",0.490459934697845
"8156","E01008370",0.659806478663457
"8157","E01008371",-3.28192716830843
"8158","E01008372",1.18883157772088
"8159","E01008373",1.4120273467472
"8160","E01008374",-0.75933697090461
"8161","E01008375",2.20415304223748
"8162","E01008376",-3.0661343282959
"8163","E01008377",2.88994239839522
"8164","E01008378",-3.1715688494593
"8165","E01008379",2.35130477486051
"8166","E01008380",8.57440180984204
"8167","E01008381",-3.08870979745396
"8168","E01008382",4.35070863146957
"8169","E01008383",2.87713328256144
"8170","E01008384",-0.197732995616236
"8171","E01008385",2.41169165347988
"8172","E01008386",-1.05120123489459
"8173","E01008387",-1.76990265270666
"8174","E01008388",6.43200611580689
"8175","E01008389",5.59603193756968
"8176","E01008390",7.53694342345899
"8177","E01008391",6.93559442003596
"8178","E01008392",3.95687913319608
"8179","E01008394",3.84328165758342
"8180","E01008395",5.2428236700587
"8181","E01008396",7.15590509224978
"8182","E01008397",4.60457234668974
"8183","E01008398",10.0587305600541
"8184","E01008399",8.60815512553665
"8185","E01008400",3.73517137182222
"8186","E01008401",1.80425969369632
"8187","E01008402",-0.882155189831854
"8188","E01008403",-2.24532376964076
"8189","E01008404",1.19707969642866
"8190","E01008405",1.4903577843911
